instance_id,displayed_text,label,label_id
1253,"Ich leide bis heute an den Nebenwirkungen der Corona Impfung vor 2½ Jahren und warte bis heute auf medizinische Versorgung, Hilfe und Unterstützung.
Wann ändert sich die Situation endlich",negative,0
433,"40.000? Pah.
Fresst mehr Scheiße. Millionen Fliegen können nicht irren.

Beruhigend, dass 80% der Deutschen mit eurem Scheißverein nichts zu tun haben wollen. Der Abtritt für Deutschland wird eine Latrine, ein Donnerbalken bleiben. Das wird nie zum deutschen Esstisch werden.",negative,0
1062,"gegen russische und westliche kriegstreiberei, wir wollen nicht für euer ego sterben.",negative,0
803,"Also normal finde ich das nicht. Wenn mir meine Eltern von den Wintern früher erzählen, lag teilweise wochenlang Schnee.",negative,0
25,Und bald auch erste Klima lockdowns..,negative,0
57,Rechtsreligös 🤔 höchst interessant 😂 sagt doch einfach gleich rechtsextremen das wäre doch eher das richtige Wort.,negative,0
1245,"Solange die Garantie der Hersteller für Entschädigung bei Impfschäden abgelehnt wird, KEINE Impfung! 😡",negative,0
616,Das ist kein Tod. Das ist ein Mord.,negative,0
1393,Weißt du was die Welt verabscheut? Kindermordende Zionisten. Ultra rechtsextreme Zionisten die mit größter Brutalität gegenüber unbewaffnete eingesperrte besetze Menschen vorgehen. Die gezielt Kinder ermorden. „Soldaten“ einer zionistischen Armee die auf der Suche nach Babys sind,negative,0
1015,"Klimaschutz….eine immer effektivere Geldquelle, wo sich so mancher eine goldene Nase mit verdient.",negative,0
671,"Ich weiß es noch genau 1880 war’s auch mal so oder war’s 1750 muss da mal en Kumpel fragen , so ein Blödsinn… 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️wer den Klimawandel immer noch leugnet ist nicht ganz dicht in der Birne 🤦‍♂️🤦‍♂️🤦‍♂️",negative,0
681,"Nach all dem, was wir über die ""Vollimmunisierungs Impfungen"" wissen, Pfizer Files, EMA Aussagen über fehlende Infektionsverminderung in den Zulassungsstudien etc, ist es immer wieder aufs Neue verwunderlich, wie schwer es einigen fällt zuzugeben sie sind getäuscht worden und haben bei der perfidesten Spaltung der Gesellschaft mitgemacht.",negative,0
141,"Ich weiß nicht, wie oft ich das schon geschrieben habe. 
Der Gazastreifen könnte die Riviera der Levante sein, würden die Hilfsgelder alle dafür verwendet,wozu sie gedacht sind. 
Alleine der Tourismus würde die Kassen füllen. 
Aber nein, der Hass besiegt die Vernunft",negative,0
337,"Ein bodenloses Interview, komplett einseitige Berichterstattung, Ukrainer sind angeblich die guten und die Russen die bösen",negative,0
126,"Das Ziel ‚Israels‘ ist es, den Gazastreifen durch ständige Bombardements unbewohnbar zu machen und die Menschen zur Flucht nach Ägypten zu zwingen.

Ironisch, wie damals Juden aus Ägypten vertrieben wurden - und wie Zionisten heute das gleiche Verbrechen begehen, nur umgekehrt.",negative,0
234,So wird die nächste Generation von Männern mit radikal - islamistischen Ansichten groß gezogen! Never ending story 😢,negative,0
1131,"USA wirft hilfsgüter hmmm.
Die sollten lieber aufhören den Israelis mit Kriegsmittel zu versorgen,am besten ganz aus dem Konflick sich raushalten haben dann mehr getan für die Zivilbewölkerung. Ganz mein humor dieses Krigstreiberland.",negative,0
1208,Mit Terroristen verhandelt man nicht!,negative,0
786,"Es sterben immer unschuldige Menschen, die Kriegsbefürworter verdienen damit.",negative,0
116,Hamas ist nur eure Ausrede um die Palästinenser zu vernichten!,negative,0
778,Aiwanger wird selbst von der Süddeutschen Zeitung mit einer Kampagne überzogen und fällt jetzt auf die Kampagne von Correctiv rein. Hatte ihn für politisch klug gehalten.,negative,0
974,"Wenn die katholische Kirche, der Wirtschaftsverband und sogar LePen die Mitarbeit mit der AfD verweigert, dann muss jedem klar sein, dass etwas nicht stimmt.",negative,0
286,"Weil es etwas Mut bräuchte. Die Leute gehen lieber gratismutig für die Regierung und pauschal gegen rechts auf die Straße, beklatschen sich gegenseitig für phrasige Worte und fühlen sich danach wie Stauffenberg. Es ist ein Trauerspiel.",negative,0
790,Ist trotzdem nicht unserer Krieg und ich möchte nicht dass unser Geld nach Ukraine geht!,negative,0
35,"Absolute Katastrophe, dass die Regierung das einfach nicht hinbekommt. Die Menschen müssen beim Klimaschutz mitgenommen werden, auch finanziell!",negative,0
1135,"Israel wird oft beschuldigt, das Völkerrecht zu missachten, ohne spürbare Konsequenzen. Wirtschaftliche Interessen häufig höheren Stellenwert zu haben als Menschenleben in Europa und den USA. Kritik hat bisher wenig bewirkt, und die Situation hat sich in den letzten 4 bis 5 Monaten sogar verschärft. Wenn Europa eine effektive Lösung sucht, müssen sie konkrete Maßnahmen ergreifen, um diese Barbarei und Massaker zu beenden. Andernfalls könnte dies zu Chaos in Europa führen. Die Verbrechen im Nahen Osten, die wir politisch sowie militärisch unterstützen, werden nicht folgenlos bleiben; sie werden auf uns zurückfallen.",neutral,1
451,"Höcke vertritt faschistische Positionen, sein Wahlrecht gehört aberkannt. Natürlich löst das nicht das zugrunde liegenden Problem der Spaltung in unserer Gesellschaft, aber bei diesem Symptom nichts zu unternehmen ist wie bei 42 °C Fieber einfach abzuwarten",negative,0
528,"Ihr versucht Menschen zu zerstören, die nicht eurem Weltbild entsprechen!
Dabei schreckt ihr vor keiner Lüge zurück!
Big difference!",negative,0
914,"Solange die Partei nicht verboten wird, ist eine Einstufung irrelevant. Sollte die Partei jedoch verboten werden, wird womöglich dasselbe passieren wie in den USA ,wenn Trump nicht für die Wahl zugelassen wird: Bürgerkrieg.
Muss man sich halt seitens des Verfassungsschutzes überlegen.",neutral,1
980,"Cooler Genozid, wenn Israel dem Gegner ständig Waffenstillstand anbietet und dieser aber konsequent ablehnt, weil man ja noch vorher alle Juden abschlachten möchte. 
Auf die lächerliche Opfer-Rolle fallen doch nur noch Menschen mit extremst niedrigen IQ herein.",negative,0
365,"Und so wird mit Füßen auf alle getreten und werden alle bespuckt, die sich tagtäglich für den Umwelt- und Naturschutz einsetzen.",negative,0
637,"Heute wurden erneut #Kriegsgefangene zwischen #Russland und der #Ukraine ausgetauscht. Vermittelt haben den Austausch die Vereinigten Arabischen Emirate #UAE. 
Aus der #EU oder gar #Deutschland kommt selbst in dieser Hinsicht weiterhin nichts. Keine humanitäre Initiative.",neutral,1
560,"Es ist einfach unerträglich. 6,8 Millionen Menschen sind weltweit an Covid gestorben. Millionen leiden heute noch an Long Covid. Aber in den Medien kann sich ein Hohlkopf in Szene setzen, der das alles als Hysterie bezeichnet.",negative,0
462,"So etwas gibt es nur in Deutschland. Die Menschen demonstrieren gegen die Opposition, während die Regierung Deutschland vernichtet. Ich kann es kaum glauben.",negative,0
106,Hä ? Wieso sind denn nicht in ihrer Heimat und verteidigen ihr Land 😂😂,negative,0
1384,"In Palestina wurden mehr Menschen ermordet, als es jetzt gerade in Offenburg stehen #FreePalesine",negative,0
771,"Die Palestinenser leiden, weil sie einen Krieg begonnen haben und die Bereitschaft fehlt, die Geiseln frei zu lassen, die täglichen Raketenabschüsse auf Israel zu beenden. Sie leiden unter der Hamas, die sie als Kanonenfutter missbraucht.......",negative,0
381,"Wo waren diese Menschen eigentlich ab 2020, seit man wegen eines Grippevirus #Corona unsere Grundrechte traktiert hat? Haben die sich feige zuhause versteckt, während unsere Alten vereinsamt und mit gebrochenem Herzen, zu Tode betrübt regelrecht verreckt sind?",negative,0
540,Nein zur AfD ! ❌,negative,0
922,"Unglaublich, dass niemand wahrhaben möchte wie hinterhältig die israelische Regierung ist, der man absolut nicht über den Weg trauen kann.",negative,0
754,Die russischen Truppen sollen raus aus der Ukraine. Dort haben sie nichts verloren!,negative,0
1402,"Ich scheiß auf Zelensky. Ich scheiß auf Putin. Ich stehe an der Seite von Millionen von unschuldigen ukrainischen und russischen Zivilisten, die unter diesem geopolitischen Schwanzvergleich leiden müssen und diesem zum Opfer fallen. Regierung, Medien, Kriegstreiber - f🖕🏼ckt euch!",negative,0
687,"Da sich jeder freiwillig für eine Bratwurst impfen liess, dürfen solche Impfschäden auch nicht von der Kasse bezahlt werden!",negative,0
1318,"Wo oft wollen die denn noch mahnen? Das interessiert Israel die Bohne. Das Land muss in Grund und Boden sanktioniert werden, damit es endlich kapiert, Völkerrecht gilt auch für Israel.",negative,0
1226,Corona hat gezeigt wie pervers Menschen sind und das auf beiden Seiten...,negative,0
1489,"Man könnte auch einfach Politik machen, in der rechtsextreme keine Alternative sind..",negative,0
1126,Die Palästinenser in Gaza stehen freiwillig zu 100% hinter einer Terrororganisation und schenken der Hamas ihre Kinder. Die haben über ihr Schicksal freiwillig und ganz bewusst entschieden. Kein Einziger dort unten tut mir leid.,negative,0
625,Der Russenknecht heult? Gut so. Mit der internationalen Hilfe für die Ukraine ist Euer Geldgeber aus dem Kreml bald erledigt.,positive,2
741,danke danke danke Leute für eure Kommentare 💪💪💪 gegen Krieg und militärische Besatzung zu protestieren ist kein Antisemitismus!,positive,2
128,Das ist ja ein ekelerregendes Denkel…Sie sind maximal widerlich,negative,0
342,Wir wünschen uns ein baldiges Ende des Krieges durch Verhandlungen. Alles andere wird in einer Katastrophe enden,positive,2
1299,Alle Forderungen sind gut. Jetzt ist Politik gefordert. Diskurse werden diskutiert . Wo liegt das Problem ? Wir haben keine Zeit mehr.,positive,2
1290,"Und alle die vor 30-40 Jahren immer Freitags brav in der Schule waren, aber jetzt rummeckern. Ihr hattet lange genug Zeit irgendwas zu tun. Passiert ist nichts. Und da euch das anscheinend egal ist, wozu wart ihr überhaupt Freitags in der Schule? 🙂",negative,0
1169,Sämtliche Waffenlieferungen und Geldgeschenke an das durch und durch korrupte Regime in Kiew einstellen und der Krieg hat schnell ein Ende.,negative,0
518,"Es ist für mich überhaupt nicht nachvollziebar, dass ein einigermaßen demokratisch tickender Mensch, nach all den Informationen, die es über die AfD gibt, nicht erkennt, was das für ein übler Verein ist, der Deutschland schadet!",negative,0
352,"Erstens, was hat Kunst mit dem Klima zu tun?
Zweitens, das sind Terroristen und keine Aktivisten!",negative,0
548,"Ja natürlich, ich bin seit 3 Jahren betroffen, nicht mehr arbeitsfähig. Das schlimmste ist, zu hören, dass es keinen „Beweis“ gibt, dass die Corona Erkrankung dies ausgelöst hat. Als würde man freiwillig auf sein Leben verzichten, nicht nur auf Arbeit und Einkommen, sondern auch auf alles was Spaß macht.. Kino, Tanzen gehen, Auto fahren. Ich hoffe so sehr, dass die Wissenschaft endlich voran kommt.",negative,0
287,"Das die UNRWA schon lange in den Händen der Hamas ist, ist auch schon lange vor dem Gaza Krieg bekannt gewesen. 
Nur unsere dumme Regierung hat weiterhin hunderte Millionen dorthin geschickt. 🤡",negative,0
653,"Da es kaum eingeordnet wird:

Die #Houthi-""Rebellen"" (#Terroristen) haben folgende politischen Hauptziele:

- Ermordung aller #Juden in #Israel 🇮🇱
- Zerstörung der #USA  🇺🇸
- Vernichtung aller Juden in der Welt ✡️
- Unterwerfung der Welt durch ein islamistisch-shiitisches Regime 🇮🇷

Da aktuell keine Juden im Jemen zur Ermordung zur Verfügung stehen, begnügen sie sich mit dem Abschlachten Homosexueller. 🏳️‍🌈

#Huthi #Jemen #Iran",negative,0
1026,"Ich hoffe, wir können zusehen, wie Geschichte geschrieben wird, wenn das russische Volk sich erfolgreich erhoben und gewehrt haben wird... 🫶✌️",positive,2
146,"Und trotzdem schickt Deutschland Geld/Waffen nach Israel und unterstützt sie bedingungslos.

Einfach nur peinlich…",negative,0
72,"Ihr habt uns 2 Jahre lang erzählt dass die Russen, besoffene Versager sind, die mit Schaufeln kämpfen. Habt ihr wissentlich gelogen?",negative,0
1213,Mit der Hamas gibt's keine Verhandlungsbasis,negative,0
51,"Israel hat Beirut bombardiert - eure Formulierung, dass Gebäude ,,getroffen“ wurden ist wieder mal ein gutes Beispiel, dass ihr keine neutrale Berichtserstattung mehr leistet. Richtigerweise heißt es: Israel hat Süd-Beirut bombardiert. Das ist die Realität. Ihr solltet euch schämen. @tagesschau",negative,0
1024,"Klimawandel gibt es , seit dem es die 🌍 gibt und wird es auch weiter geben. 

Wie verstrahlt muss man sein, eine Statistik retten zu wollen - nicht anderes ist #Klima ☝️
Mit #Umweltschutz hat das nämlich überhaupt nichts zu tun 🤷",negative,0
586,"„Mama, das war ein sehr schönes Silvester.“

Ja, gern geschehen, mein Sohn. Hätte dir gerne „nur“ Erinnerungen an unsere Kinderdisco und keine Corona-Infektion mit auf den Weg nach 2023 gegeben 😢",negative,0
452,Er will Grundrechte von Millionen von Menschen mit Füßen treten. Zum Schutze der Grundrechte unserer Mitbürgerinnen und Mitbürger wäre dieses Verfahren fast schon Pflicht.,negative,0
958,"Ist es richtig, dass jetzt wochenlang Hunderttausende auf die Straße gegangen sind, wegen Deportationsplänen, die es offensichtlich nie gegeben hat?",negative,0
998,"Da es bis heute keine Medikamente und Therapien gibt, werden viele #PostCovid-Betroffene leider gezwungen sein, sich weiter krankschreiben zu lassen. Deshalb ist Forschung jetzt sehr wichtig.",positive,2
147,wie kann man sowas noch ignorieren,negative,0
1491,"Wieso muss man immer alles von der Luft schmeißen? Sind das Tiere? Oder sind das alles Terroristen? Oder hat man Angst, dass die Helfer auch zerbombt werden? Oder möchte man diese Möchtegern-Hilfe später nutzen um sagen zu können wir haben den Menschen geholfen? Ich habe so viele Fragen. Menschenrechte=Märchenrechte!",negative,0
605,"AfD Politiker einfach beliebter, wenn sie im Knast sitzen.",negative,0
1152,"Der Westen sollte endlich Raketen liefern, mit der die Krim in ein Mariupol verwandelt wird!",negative,0
1286,"Ich finde die Jugend toll..Es ist Ihre Zukunft, nicht unsere... #FridaysforFuture",positive,2
1274,"Respekt vor Greta. Sie bewegt etwas,was Erwachsene nicht schaffen. ..Die jammern lieber😉😀",positive,2
819,"netanyahu hat mehrfach das Angebot der Freilassung der Geiseln abgelehnt, weil er weiter Bomben schmeißen will. Es geht denen doch nicht wirklich um die Geiseln",negative,0
915,"Wäre der Verfassungsschutz unabhängig würde die Aussage was zählen...aber da der direkt dem Innenministerium untersteht - mit einer Ministerin,die so weit Links steht,das sie fast wieder Rechts raus kommt - wird wohl nur auf direkte Order gehandelt 🧐",negative,0
1128,Das eine Unrecht rechtfertigt nicht ein anderes Unrecht. Das sollte man auch dem Netanjahu mal endlich deutlich klar machen. Die Gewaltspirale in diesem Konflikt muss endlich beendet werden und eine friedliche Lösung gefunden werden.,negative,0
1059,Kein Bock auf den dritten Weltkrieg. Wie wär’s mit Frieden?🫣,positive,2
1265,"Ich hab nix gegen Querdenker und Quarkschwätzer aber warum zum Teufel muß man sich immer mit Gewalt Gehör verschaffen
Es trifft immer die unschuldigen (Polizei Sanitäter usw ) die machen nur ihren Job
Und ihn nicht zumachen bedeutet Arbeitsverweigerung und das bedeutet Job Verlust
Also demonstriert so wie es erlaubt ist mit Abstand Mundschutz und vor allem Friedlich in diesem Sinne bleibt Gesund",negative,0
908,Long Covid sind doch die Menschen mit Impfschäden.,negative,0
1046,"Klimaschutz geht nur sozial gerecht. Wir fahren zusammen, wir streiken zusammen! 💚🔥",positive,2
289,"Quelle: israelisches Terrorregime. Israel ignoriert jegliche UN-Resolutionen und muss keine Konsequenz fürchten.Die Liste ist lang:Kindermord, Landraub, Geiselnahme von Kindern, Bombardierung von Uni’s, Kliniken, Wohnvierteln, Apartheid,  Völkermord und Scholz ist treuer Komplize",negative,0
